videoId,categories
MIqkpFSd6t0,"[('Toy', '0.9236'), ('Vehicle', '0.336947'), ('Car', '0.110739'), ('Model car', '0.0489331'), ('Sheriff Woody', '0.0375239'), ('Toddler', '0.0372419'), ('Action figure', '0.0351574'), ('Hot Wheels', '0.0265769'), ('Robot', '0.0262578'), ('Radio-controlled car', '0.024833'), ('Tricycle', '0.0217026'), ('Radio-controlled model', '0.0199093'), ('Game', '0.0191502'), ('Motorcycle', '0.014296'), ('Costume', '0.0135395'), ('Video game', '0.0124863'), ('The Walt Disney Company', '0.0116313'), ('Motorsport', '0.0110642'), ('Kamen Rider Series', '0.011059'), ('Lightning McQueen', '0.00959127')]"
MKTCFPF2dKw,"[('Chair', '0.0485745'), ('Animation', '0.0451426'), ('Radio-controlled model', '0.0418694'), ('Comedy (drama)', '0.0383799'), ('Video game', '0.0325109'), ('Sonic the Hedgehog', '0.0283243'), ('Pillow', '0.0230354'), ('Sitcom', '0.0179954'), ('Human back', '0.0179104'), ('Vehicle', '0.017544'), ('Toy', '0.0167888'), ('Wii', '0.0142792'), ('Face', '0.012139'), ('Cosmetics', '0.0121252'), ('Fashion', '0.0110227'), ('Room', '0.010599'), ('Couch', '0.0102738'), ('Quadcopter', '0.0102498'), ('Gift', '0.00932167'), ('University', '0.0081298')]"
MKdGDSN8kvc,"[('Cartoon', '0.41379'), ('Animation', '0.255237'), ('Christmas', '0.158913'), ('Santa Claus', '0.148454'), ('Toy', '0.0515702'), ('Clown', '0.0479783'), ('Doll', '0.0347406'), ('Game', '0.0258271'), ('Video game', '0.0190209'), ('Lalaloopsy', '0.0135138'), ('Dance', '0.0104718'), ('Kinder Surprise', '0.0103274'), ('Robot', '0.00924224'), ('Animal Crossing', '0.00885612'), ('Snowman', '0.00864327'), ('Princess Peach', '0.00829171'), ('The Walt Disney Company', '0.00622332'), ('Luigi', '0.00602414'), ('Barbie', '0.00566471'), (""McDonald's"", '0.00551373')]"
MN_opCE-TGM,"[('Drawing', '0.35435'), ('Toy', '0.203998'), ('Art', '0.150514'), ('The Walt Disney Company', '0.0968306'), ('Food', '0.0951991'), ('Cartoon', '0.082433'), ('Pen', '0.0222619'), ('Alphabet', '0.0201553'), ('Painting', '0.0160928'), ('Animation', '0.0159891'), ('Play-Doh', '0.0151796'), ('Book', '0.0151782'), (""McDonald's"", '0.0140253'), ('Toddler', '0.0139688'), ('Candy', '0.0139084'), ('Paper', '0.0117911'), ('Game', '0.0116613'), ('My Little Pony', '0.00988606'), ('Animal', '0.00845428'), ('Crayon Shin-chan', '0.00797554')]"
MuBgIfBR1kA,"[('Cartoon', '0.980363'), ('Animation', '0.640856'), ('Game', '0.212067'), ('Video game', '0.109857'), ('Sonic the Hedgehog', '0.0217122'), ('Cartoon Network', '0.0128988'), ('Sonic the Hedgehog (character)', '0.00604984'), ('My Little Pony', '0.00599133'), ('Pony', '0.00545602'), ('Angry Birds', '0.00426706'), ('Snail', '0.00284424'), ('Poptropica', '0.00249709'), ('Doraemon', '0.00245307'), ('Wii', '0.0023223'), ('Yoshi', '0.0022814'), ('Teddy bear', '0.00215527'), ('Farm', '0.00198117'), ('Fighting game', '0.00183842'), ('Ouran High School Host Club', '0.00173529'), ('Tails (character)', '0.0017232')]"
Mw7sFiJMoFY,"[('Food', '0.0818886'), ('Fashion', '0.0719802'), ('Bathroom', '0.0624959'), ('Cosmetics', '0.0483676'), ('Toddler', '0.0460409'), ('Toy', '0.035774'), ('Hair', '0.0269047'), ('Mermaid', '0.0183841'), ('Doll', '0.0177944'), ('Shower', '0.0156016'), ('Barbie', '0.0117484'), ('Hairstyle', '0.0109836'), ('Chipmunk', '0.0109714'), ('Comedy (drama)', '0.0107876'), ('Dance', '0.00933246'), ('Video game', '0.0075518'), ('Animal', '0.00702651'), ('Kamen Rider Series', '0.00697716'), ('Soap', '0.0058425'), ('Washing', '0.00514515')]"
MyO9hj1g-bI,"[('Swimming pool', '0.803795'), ('Mermaid', '0.180572'), ('Video game', '0.106026'), ('Game', '0.0513986'), ('The Sims', '0.0401858'), ('Human swimming', '0.0256032'), ('The Sims 2', '0.0132173'), ('Vehicle', '0.0118096'), ('Water', '0.0116269'), ('Car', '0.00818558'), ('Sonic the Hedgehog', '0.00744618'), ('Food', '0.00741095'), ('Sword Art Online', '0.00731126'), ('Photography', '0.00688025'), ('Halo (series)', '0.00592845'), ('Animation', '0.00536108'), ('Doll', '0.00495442'), ('Underwater', '0.00432291'), ('/m/0h5wwjv', '0.00420145'), ('Mobile phone', '0.00409773')]"
N9eAvukRucg,"[('Swimming pool', '0.384835'), ('Video game', '0.0655928'), ('Fashion', '0.0552527'), ('Mermaid', '0.0357877'), ('Game', '0.0312156'), ('Sonic the Hedgehog', '0.0263233'), ('Dress', '0.0244237'), ('Dance', '0.0243998'), ('Toy', '0.0203403'), ('Minecraft', '0.0197097'), ('Food', '0.019615'), ('Mobile phone', '0.00911351'), ('School', '0.00886741'), ('Animation', '0.00830961'), ('Kimono', '0.00687107'), ('Ouran High School Host Club', '0.00639975'), ('Hairstyle', '0.00576689'), ('Costume', '0.00526491'), ('Animal', '0.00509154'), ('Hair', '0.00505954')]"
NAL4isDM4D0,"[('Cartoon', '0.985131'), ('Animation', '0.592766'), ('My Little Pony', '0.361122'), ('Pony', '0.208097'), ('Sonic the Hedgehog', '0.195402'), ('Game', '0.146983'), ('Sonic the Hedgehog (character)', '0.126247'), ('Video game', '0.112158'), ('Rainbow', '0.03675'), ('Sonic the Hedgehog (1991 video game)', '0.0131909'), ('Doctor Eggman', '0.0127328'), ('Tails (character)', '0.0115707'), ('Sega Genesis', '0.0100452'), ('Sonic Unleashed', '0.00862844'), ('Chicken', '0.00647201'), ('Farm', '0.00516743'), ('Livestock', '0.00414511'), ('Shadow the Hedgehog', '0.00412405'), ('Knuckles the Echidna', '0.00383842'), ('Sonic Generations', '0.00375788')]"
NE3KON0-zWQ,"[('Toy', '0.9269'), ('Supermarket', '0.282649'), ('Doll', '0.28207'), ('Toys R"" Us""', '0.109501'), ('Retail', '0.0470288'), ('Barbie', '0.040101'), ('Monster High', '0.025227'), ('Dance', '0.0209976'), ('My Little Pony', '0.0190647'), ('Walmart', '0.0122338'), ('Convenience store', '0.00886271'), ('Baby Alive', '0.00739702'), ('Lalaloopsy', '0.00702434'), ('Vehicle', '0.00661233'), ('Video game', '0.00629714'), ('Animation', '0.00560988'), ('Lego', '0.00541601'), ('Toddler', '0.00538338'), ('Pony', '0.00526433'), ('Kinder Surprise', '0.00516205')]"
NIyyQBrWofc,"[('Cartoon', '0.881309'), ('Animation', '0.527383'), ('Game', '0.100671'), ('Rainbow', '0.0486988'), ('Video game', '0.0406836'), ('Frog', '0.0202996'), ('Gummy bear', '0.00904045'), ('Sonic the Hedgehog', '0.00642157'), ('Princess Peach', '0.0063627'), ('Toy', '0.00552155'), ('Wii', '0.00550347'), (""McDonald's"", '0.00485339'), ('Winnie the Pooh (franchise)', '0.00392377'), ('Elmo', '0.003632'), ('Bear', '0.00337699'), ('Alphabet', '0.0031586'), ('Luigi', '0.00308586'), ('Super Smash Bros. Melee', '0.00300816'), ('Mario Kart', '0.00289827'), ('Yoshi', '0.0028582')]"
NUsoVlDFqZg,"[('Music video', '0.479667'), ('Dance', '0.150606'), ('Animation', '0.0424879'), ('Video game', '0.037483'), ('Performance art', '0.0374684'), ('Game', '0.00951798'), ('Attack on Titan', '0.00806529'), ('Chipmunk', '0.00602078'), ('Eren Yeager', '0.00332901'), ('Kamen Rider Series', '0.00290974'), ('Ballet', '0.00225102'), ('Trailer (promotion)', '0.00209066'), ('Fashion', '0.00183644'), ('Touhou Project', '0.00174589'), ('Hetalia: Axis Powers', '0.00172138'), ('Mortal Kombat', '0.00137599'), ('Haruhi Suzumiya', '0.0012494'), ('Star Wars', '0.00123818'), ('Resident Evil', '0.00117911'), ('Television advertisement', '0.00115852')]"
Nmna2yIpW2Y,"[('Toy', '0.264372'), ('Fishing', '0.169267'), ('Coin', '0.0717811'), ('Food', '0.0588444'), ('Yo-yo', '0.0534624'), ('Iron Man', '0.0470218'), ('Candy', '0.0344941'), ('Hot Wheels', '0.0275705'), ('Game', '0.025565'), ('Lip balm', '0.0228817'), ('Vehicle', '0.0210317'), ('Kinder Surprise', '0.0197302'), ('Cosmetics', '0.0168464'), ('Clay', '0.0157007'), ('Car', '0.0127849'), ('Money', '0.0126971'), ('Spider-Man', '0.00944245'), ('Egg as food', '0.00881104'), ('Animal', '0.00491217'), (""McDonald's"", '0.00480993')]"
Ns91jtuPHZI,"[('Cartoon', '0.821174'), ('Animation', '0.521081'), ('Mickey Mouse', '0.0624907'), ('Game', '0.0507171'), ('Video game', '0.0348673'), ('The Walt Disney Company', '0.0299878'), ('Minnie Mouse', '0.0207436'), ('Wedding', '0.0182807'), ('Animal Crossing', '0.011216'), ('Rock Band', '0.00791526'), ('Stick figure', '0.00716833'), ('Comedy (drama)', '0.00618204'), ('Food', '0.00549326'), ('Haruhi Suzumiya', '0.00494845'), ('/m/0dtln', '0.00432198'), ('Mouse', '0.00409287'), ('LittleBigPlanet (2008 video game)', '0.00403832'), ('Wine', '0.00342668'), ('Dance', '0.00306661'), ('Goofy', '0.00291691')]"
NtjxOnoaGwE,"[('Barbie', '0.529645'), ('Doll', '0.362098'), ('Mermaid', '0.210455'), ('Toy', '0.190547'), ('Animation', '0.0750261'), ('Cartoon', '0.0632851'), ('Ken (doll)', '0.0530589'), ('Mattel', '0.0457356'), ('Game', '0.0410892'), ('Video game', '0.0241924'), ('Hair', '0.0213482'), ('Beach', '0.0148497'), ('The Walt Disney Company', '0.0128597'), ('The Sims 2', '0.0124024'), ('Model (person)', '0.012103'), ('Food', '0.0117435'), ('Dance', '0.00742234'), ('Swimming pool', '0.00648829'), ('Arcade game', '0.0056001'), ('The Sims', '0.00511392')]"
Nz0JZ36qij0,"[('Cartoon', '0.963429'), ('Animation', '0.450411'), ('Fruit', '0.047343'), ('Guitar', '0.0262925'), ('Game', '0.0250206'), ('Plant', '0.021248'), ('Food', '0.0130152'), ('Vehicle', '0.00966855'), ('Video game', '0.00749245'), ('Origami', '0.0062738'), ('Acoustic guitar', '0.00619447'), ('Tree', '0.00594357'), ('Christmas', '0.00561923'), ('Higurashi When They Cry', '0.00516315'), ('Alphabet', '0.00447151'), ('Animal', '0.00445415'), ('Dance', '0.00410075'), ('Apple', '0.00404678'), ('Sonic the Hedgehog', '0.00331889'), ('Paper', '0.003123')]"
O0eNhftXMBw,"[('Toy', '0.949477'), ('Kinder Surprise', '0.810793'), ('Egg as food', '0.68112'), ('The Walt Disney Company', '0.358147'), ('Minnie Mouse', '0.205333'), ('Cartoon', '0.181185'), ('Mickey Mouse', '0.112696'), ('Figurine', '0.0340218'), ('Iron Man', '0.0325988'), ('Chocolate', '0.0294537'), ('Egg', '0.0215584'), ('Mouse', '0.0210475'), ('Vehicle', '0.0148637'), ('Car', '0.0138721'), ('Play-Doh', '0.0130832'), ('Animation', '0.0122566'), ('Spider-Man', '0.0110648'), ('Lightning McQueen', '0.00912509'), ('Action figure', '0.00900587'), ('Hello Kitty', '0.00861873')]"
O53G-CzuULc,"[('Thomas the Tank Engine', '0.919065'), ('Toy', '0.799532'), ('Vehicle', '0.795802'), ('Train', '0.684264'), ('Toy train', '0.593235'), ('Kinder Surprise', '0.310285'), ('Percy the Small Engine', '0.180763'), ('Rail transport', '0.166401'), ('Animation', '0.0793143'), ('Lightning McQueen', '0.0440764'), ('Play-Doh', '0.0417062'), ('Plarail', '0.0413766'), ('Egg as food', '0.0366634'), ('Car', '0.0345419'), ('Model car', '0.0307516'), ('Locomotive', '0.0281973'), ('The Walt Disney Company', '0.0221186'), ('Truck', '0.0193914'), ('Hot Wheels', '0.0164169'), ('Game', '0.0124987')]"
OBGPB0EpxGc,"[('Toy', '0.674729'), ('Pet', '0.589697'), ('Fish', '0.478981'), ('Animal', '0.325086'), ('Goldfish', '0.212256'), ('Aquarium', '0.147998'), ('Candy', '0.0162691'), ('Hamster', '0.0150189'), ('Gummi candy', '0.0150102'), ('Furby', '0.0145056'), ('Gashapon', '0.0122213'), ('Siamese fighting fish', '0.0115802'), ('Guppy', '0.0106872'), ('Sonic the Hedgehog', '0.0105984'), ('Plastic', '0.0104072'), ('Food', '0.0102836'), ('Radio-controlled model', '0.00931282'), ('Doll', '0.00833094'), ('Gummy bear', '0.00517504'), ('Easter egg', '0.00513306')]"
OE_Dl9jLd6Q,"[('Toy', '0.897331'), ('Play-Doh', '0.770852'), ('Kinder Surprise', '0.254531'), (""McDonald's"", '0.0873888'), ('Dough', '0.0796197'), ('Egg as food', '0.0499122'), ('My Little Pony', '0.0474909'), ('Cartoon', '0.040373'), ('Littlest Pet Shop', '0.030578'), ('Pig', '0.0298789'), ('Animal', '0.0260824'), ('Modelling clay', '0.0204423'), ('Plasticine', '0.0197123'), ('Figurine', '0.0190891'), ('Animation', '0.0157824'), ('The Walt Disney Company', '0.0156414'), ('Clay', '0.0156329'), ('Hello Kitty', '0.0147387'), ('Pony', '0.00990722'), ('Pet', '0.00782816')]"
OIu-0sSvHNQ,"[('Dance', '0.515134'), ('Fashion', '0.085713'), ('Toy', '0.0676537'), ('Vehicle', '0.0439422'), ('Food', '0.0354973'), ('Living room', '0.0310768'), ('Dress', '0.0278395'), ('Video game', '0.0256485'), ('Car', '0.0194513'), ('Model (person)', '0.0174219'), ('Barbie', '0.0137656'), ('Hair', '0.0112692'), ('Photography', '0.00987919'), ('Cosmetics', '0.00923661'), ('Hotel', '0.00896047'), ('Game', '0.00871614'), ('Room', '0.00628158'), ('Kamen Rider Series', '0.0053389'), ('Furniture', '0.00527109'), ('Tea', '0.00492461')]"
OKbpLQp509Y,"[('Animation', '0.856046'), ('Cartoon', '0.644305'), ('Littlest Pet Shop', '0.246737'), ('Bear', '0.133612'), ('Video game', '0.0553847'), ('LittleBigPlanet 2', '0.0281019'), ('Game', '0.0216485'), ('The Walt Disney Company', '0.0143359'), ('Music video', '0.00780626'), ('My Little Pony', '0.00747882'), ('Television advertisement', '0.00624609'), ('Pony', '0.00588248'), ('Trailer (promotion)', '0.00406145'), ('Toy', '0.00376737'), ('Animal', '0.00360821'), ('Sonic Unleashed', '0.00302569'), ('Sonic the Hedgehog', '0.00227213'), ('Polar bear', '0.00219755'), ('Puppy', '0.00189407'), ('/m/0fhnl08', '0.00171905')]"
OMt9X9N2qxg,"[('Toy', '0.899158'), ('Vehicle', '0.827527'), ('Car', '0.730358'), ('Spider-Man', '0.382742'), ('Electric car', '0.131732'), ('Toddler', '0.0928031'), ('Radio-controlled model', '0.0892141'), ('Radio-controlled car', '0.0885082'), ('Sports car', '0.06852'), ('Model car', '0.0398872'), ('Superman', '0.0393613'), ('Hot Wheels', '0.0258127'), ('Motorsport', '0.0209644'), ('Lightning McQueen', '0.0197215'), ('Batman', '0.0176045'), ('Motorcycle', '0.0154869'), ('Venom (comics)', '0.0146352'), ('Comics', '0.0142905'), ('Video game', '0.01203'), ('Game', '0.00930356')]"
OOoZxoySTg8,"[('Food', '0.0952485'), ('Toy', '0.0691483'), ('Slide show', '0.0673432'), ('Sonic the Hedgehog', '0.0543935'), ('Vehicle', '0.0493161'), ('Video game', '0.0390322'), ('Car', '0.0331613'), ('Toddler', '0.0327672'), ('Family', '0.024775'), ('Game', '0.0245948'), ('Medicine', '0.0105739'), (""McDonald's"", '0.00920973'), ('Music video', '0.00891458'), ('Television advertisement', '0.00818676'), ('Comedy (drama)', '0.00646815'), ('Photography', '0.00638208'), ('Dance', '0.00623594'), ('Gift', '0.00618117'), ('Animation', '0.00597737'), ('Animal', '0.00591274')]"
OPf0YbXqDm0,"[('Music video', '0.257594'), ('Dance', '0.0631918'), ('Video game', '0.0480831'), ('Comedy (drama)', '0.0465858'), ('Game', '0.0280493'), ('Performance art', '0.0244429'), ('Musician', '0.0194681'), ('Animation', '0.0121346'), ('Sonic the Hedgehog', '0.00793026'), ('Chipmunk', '0.00637949'), ('Hat', '0.004852'), ('Vehicle', '0.00424257'), ('Kamen Rider Series', '0.00388285'), ('Concert', '0.00380054'), ('Television advertisement', '0.00344304'), ('Choir', '0.00190038'), ('Fashion', '0.00186726'), ('Jeans', '0.00182554'), ('Willy Wonka', '0.00159437'), ('Radio-controlled model', '0.00154456')]"
OQTy1rCeMyw,"[('Hair', '0.295233'), ('Toy', '0.277212'), ('Doll', '0.236832'), ('Hair coloring', '0.116489'), ('Red hair', '0.0937268'), ('Hairstyle', '0.0642013'), ('Barbie', '0.040419'), ('Animation', '0.0268391'), ('Food', '0.014056'), ('Wall', '0.0120244'), ('Vehicle', '0.0106222'), ('Wig', '0.00969927'), ('Ken (doll)', '0.00792203'), ('Painting', '0.00615192'), ('Sonic the Hedgehog', '0.00586782'), ('Monster High', '0.00560712'), ('Human hair color', '0.00551519'), ('Toddler', '0.00542'), ('Animal', '0.00489258'), ('Room', '0.00484005')]"
OTtfmSxS40E,"[('Cartoon', '0.94192'), ('Animation', '0.499725'), ('Game', '0.112565'), ('Video game', '0.0290182'), ('Robot', '0.0244352'), ('Vehicle', '0.0213555'), ('Sonic the Hedgehog', '0.0177827'), ('Guitar', '0.0167503'), ('AdventureQuest Worlds', '0.0120353'), ('Crash Bandicoot', '0.00892716'), ('Cartoon Network', '0.00816051'), ('Car', '0.00792493'), ('Bee', '0.00746546'), ('Shadow the Hedgehog (video game)', '0.00622238'), ('Helicopter', '0.00604597'), ('Dance', '0.00574132'), ('Touhou Project', '0.00538684'), ('Tyrannosaurus', '0.00502371'), ('Doctor Eggman', '0.00482326'), ('Animal', '0.00458426')]"
OZhuLYa2hvA,"[('Cartoon', '0.988661'), ('Animation', '0.805165'), ('The Walt Disney Company', '0.335914'), ('Lalaloopsy', '0.0819995'), ('Princess', '0.0726164'), ('Game', '0.0676018'), ('Video game', '0.0358166'), ('Littlest Pet Shop', '0.0329959'), ('Doll', '0.0258938'), ('Olaf (Disney)', '0.0103389'), ('Barbie', '0.00771216'), ('Rosalina (character)', '0.00714684'), ('Kinder Surprise', '0.00620594'), ('Bee', '0.00610848'), ('Strawberry', '0.00509433'), ('Hatsune Miku: Project DIVA', '0.00451792'), ('Cinderella (Disney character)', '0.00357021'), ('Mickey Mouse', '0.00348193'), ('Pony', '0.0034363'), ('Touhou Project', '0.00332745')]"
Ob5FIKTCVyw,"[('Food', '0.92736'), ('Pizza', '0.86483'), ('Cuisine', '0.672084'), ('Dish (food)', '0.627389'), ('Recipe', '0.396185'), ('Italian cuisine', '0.2619'), ('Cooking', '0.256335'), ('Dough', '0.187051'), ('Baking', '0.0825264'), ('Toy', '0.0524995'), ('Eating', '0.047522'), ('Flour', '0.0347222'), ('Cosmetics', '0.0167319'), ('Toddler', '0.0161301'), ('Bread', '0.0135053'), ('Outline of meals', '0.0130035'), ('Doll', '0.00960824'), ('Fast food', '0.00837928'), ('Kimchi', '0.00698557'), ('Video game', '0.00578939')]"
OeSlEoAmpfQ,"[('Cartoon', '0.98836'), ('Animation', '0.695589'), ('Game', '0.087597'), ('Video game', '0.0455785'), ('Fire engine', '0.0325709'), ('Bus', '0.0265568'), ('Lego Duplo', '0.0188945'), ('Bear', '0.0129762'), ('Pig', '0.00847623'), ('Farm', '0.00777261'), ('Firefighter', '0.00633544'), ('The Walt Disney Company', '0.00514752'), (""McDonald's"", '0.00437051'), ('Puppy', '0.00431586'), ('Kinder Surprise', '0.00378389'), ('Toy', '0.00355941'), ('Zoo', '0.00342591'), ('Littlest Pet Shop', '0.0029342'), ('Toddler', '0.00266804'), ('IPhone', '0.00260884')]"
Ojx0jFTP1mw,"[('Cartoon', '0.736709'), ('Clown', '0.502566'), ('Animation', '0.207365'), ('Game', '0.122294'), ('Video game', '0.0799883'), ('Dance', '0.0203461'), ('Circus', '0.0159456'), ('Rainbow', '0.0132876'), ('Rosalina (character)', '0.00841865'), ('Princess Peach', '0.00822188'), ('Luigi', '0.00701664'), ('/m/0fz3xv', '0.00449425'), ('Mario Kart', '0.00401953'), ('Sheriff Woody', '0.00396086'), ('Mario Party', '0.00379649'), ('Mario & Luigi: Superstar Saga', '0.00373459'), ('My Little Pony', '0.00346986'), ('Pony', '0.00315371'), ('Princess Daisy', '0.00288118'), ('Toy', '0.00277224')]"
-A_vnthlhOA,"[('Cartoon', '0.943694'), ('Animation', '0.84363'), ('The Walt Disney Company', '0.611861'), ('Princess', '0.0522238'), ('Hatsune Miku: Project DIVA', '0.0420338'), ('Olaf (Disney)', '0.0284073'), ('Game', '0.028246'), ('Video game', '0.028096'), ('Doll', '0.0155926'), ('Kristoff (Disney)', '0.0105668'), ('Rosalina (character)', '0.00537961'), ('Touhou Project', '0.00422324'), ('Lalaloopsy', '0.00237802'), ('Toy', '0.00232039'), ('Mermaid', '0.00206763'), ('Kinder Surprise', '0.00201405'), ('Swimming pool', '0.00196222'), ('Princess Jasmine', '0.00170003'), ('Barbie', '0.00168563'), ('Sheriff Woody', '0.00165271')]"
-Ja3xkSUI_E,"[('Cartoon', '0.95879'), ('Animation', '0.521254'), ('Game', '0.092506'), ('Christmas', '0.0283751'), ('Crayon Shin-chan', '0.0248346'), ('Video game', '0.0172501'), ('Santa Claus', '0.0118989'), ('Super Mario Galaxy', '0.00877778'), ('Sonic the Hedgehog', '0.00844347'), ('Arcade game', '0.00705102'), ('Cartoon Network', '0.0069344'), ('Pet', '0.00660631'), ('Sgt. Frog', '0.00570226'), ('Pig', '0.00569927'), ('Squirrel', '0.00564754'), ('Tails (character)', '0.00558766'), ('Christmas tree', '0.00491133'), ('Olaf (Disney)', '0.00416203'), ('Farm', '0.00398636'), ('Shadow the Hedgehog (video game)', '0.00393499')]"
-KIgMgomAAo,"[('Animal', '0.725944'), ('Dog', '0.710507'), ('Pet', '0.71008'), ('Terrier', '0.689953'), ('Puppy', '0.514638'), ('Sonic the Hedgehog', '0.0518566'), ('Toy', '0.0390975'), ('Beagle', '0.0233918'), ('Game', '0.0207177'), ('Welsh Corgi', '0.0196578'), ('The Sims', '0.0125167'), ('Fox', '0.011073'), ('Cat', '0.00985066'), ('Radio-controlled model', '0.00641302'), ('Radio-controlled car', '0.00571674'), ('Cartoon', '0.00537277'), ('Video game', '0.00461622'), ('/m/021bp2', '0.00438363'), ('Call of Duty', '0.00423217'), ('Winter sport', '0.00389219')]"
-UofSSShMFE,"[('Cartoon', '0.420719'), ('Animation', '0.356871'), ('Dance', '0.225976'), ('Game', '0.0659723'), ('Video game', '0.0348374'), ('Luigi', '0.0268072'), ('Toy', '0.0232063'), ('Sonic the Hedgehog', '0.0178977'), ('Sonic Heroes', '0.0169634'), ('Elmo', '0.0142755'), ('Kindergarten', '0.0134567'), ('Barbie', '0.0117569'), ('Spider-Man', '0.0115107'), ('The Walt Disney Company', '0.0114088'), (""McDonald's"", '0.010813'), ('My Little Pony', '0.00889708'), ('Princess Peach', '0.00785255'), ('Doll', '0.00765834'), ('Mario & Luigi: Superstar Saga', '0.00629182'), ('Playground', '0.00543217')]"
-VOH_5AS29E,"[('Toy', '0.912084'), ('Skylanders', '0.154656'), ('Food', '0.0538315'), ('Skylanders: Swap Force', '0.0472039'), ('Animal', '0.045139'), ('The Walt Disney Company', '0.0347458'), ('Doll', '0.0343626'), ('Doughnut', '0.0339182'), ('Chocolate', '0.0303504'), ('Game', '0.0270586'), ('Figurine', '0.0248562'), ('Teenage Mutant Ninja Turtles', '0.0246135'), ('Cake', '0.021946'), ('Toddler', '0.0200027'), ('Play-Doh', '0.0185697'), (""McDonald's"", '0.0184968'), ('Furby', '0.0170722'), ('Action figure', '0.011966'), ('Clay', '0.0105078'), ('Cupcake', '0.0101867')]"
-igS7zEQd1E,"[('Toy', '0.912142'), ('Egg as food', '0.788208'), ('Kinder Surprise', '0.762382'), ('Egg', '0.28997'), ('The Walt Disney Company', '0.0321944'), ('Balloon', '0.0176475'), ('Easter egg', '0.0151743'), ('Food', '0.0141667'), ('Sonic the Hedgehog', '0.0112265'), ('Animation', '0.00973572'), ('Play-Doh', '0.00965748'), ('Cartoon', '0.00958251'), ('Spider-Man', '0.0094373'), ('Puzzle', '0.00889724'), ('Game', '0.00838654'), ('Vehicle', '0.00758435'), ('Animal', '0.00735457'), ('Video game', '0.00692725'), ('My Little Pony', '0.00628552'), ('Yoshi', '0.00511909')]"
-v5o8a6yzYg,"[('Playground', '0.735534'), ('Swing (seat)', '0.0953311'), ('Game', '0.0903915'), ('Video game', '0.0523822'), ('Sonic the Hedgehog', '0.0441984'), ('Toy', '0.0308153'), ('Pull-up (exercise)', '0.0223395'), ('Running', '0.0213673'), ('Dance', '0.0171401'), ('Toddler', '0.0155206'), ('The Sims', '0.0100333'), ('Vehicle', '0.00935146'), ('Car', '0.00698548'), ('Photography', '0.00662526'), ('The Sims 2', '0.00653562'), ('Luigi', '0.00476765'), ('Minecraft', '0.0043477'), ('Sonic Heroes', '0.0042953'), ('Campsite', '0.00407136'), ('The Sims 3', '0.00337794')]"
03i5v1PS7P4,"[('Cartoon', '0.921332'), ('Animation', '0.616786'), ('Game', '0.0974165'), ('Video game', '0.0656588'), ('Light', '0.00634616'), ('LittleBigPlanet (2008 video game)', '0.00515702'), ('LittleBigPlanet 2', '0.00486907'), ('Farm', '0.00382186'), ('Pig', '0.00380691'), ('Food', '0.00369971'), ('My Little Pony', '0.00369584'), ('Vehicle', '0.00366335'), ('Kinder Surprise', '0.00352538'), ('Pony', '0.00338836'), ('Duck', '0.00318252'), ('IPhone', '0.00311151'), ('Bear', '0.00292496'), ('Trailer (promotion)', '0.0028096'), ('Bible', '0.00277975'), ('Call of Duty: Black Ops II', '0.00275986')]"
09R8_2nJtjg,"[('Wedding', '0.679663'), ('Music video', '0.27076'), ('Musician', '0.111849'), ('Dance', '0.082045'), ('Video game', '0.0452273'), ('Bride', '0.0420154'), ('Television advertisement', '0.0309084'), ('Chipmunk', '0.0112248'), ('Animation', '0.00936904'), ('Mini (marque)', '0.0086849'), ('Car', '0.00840493'), ('Game', '0.00658833'), ('James Bond', '0.00536892'), ('Vehicle', '0.00405845'), ('Prom', '0.00393608'), ('Sonic the Hedgehog', '0.00352534'), ('Resident Evil', '0.00332303'), ('Wedding photography', '0.00319231'), ('Barbie', '0.00204371'), ('Resident Evil 4', '0.00201986')]"
0DGIpVJnfAM,"[('Animal', '0.912201'), ('Toy', '0.845238'), ('Pet', '0.796755'), ('Fish', '0.783849'), ('Shark', '0.43755'), ('Aquarium', '0.176405'), ('Goldfish', '0.147678'), ('Crab', '0.0959233'), ('Dinosaur', '0.0848677'), ('Turtle', '0.027784'), ('Game', '0.0184382'), ('Fishing', '0.014485'), ('Video game', '0.0142616'), ('Octopus', '0.0095601'), ('Frog', '0.0061062'), ('Radio-controlled model', '0.00522903'), ('Play-Doh', '0.00434994'), ('Underwater', '0.0043308'), ('Hot Wheels', '0.0041839'), ('Sand', '0.00380825')]"
0JkSpPZJDkE,"[('Cartoon', '0.991243'), ('Animation', '0.667835'), ('Game', '0.434022'), ('Video game', '0.198023'), ('Cartoon Network', '0.0259423'), ('Angry Birds (video game)', '0.00421223'), (""McDonald's"", '0.0041849'), ('Sonic the Hedgehog', '0.00415454'), ('Farm', '0.00335819'), ('Sega Genesis', '0.00303828'), ('Alphabet', '0.0027958'), ('Luigi', '0.00260477'), ('Charlie Brown', '0.00254778'), ('Automobile repair shop', '0.00251351'), ('Angry Birds', '0.00249368'), ('The Walt Disney Company', '0.00248575'), ('Rainbow', '0.00246482'), ('Racing', '0.00226596'), ('Mickey Mouse', '0.00220362'), ('Goofy', '0.00173778')]"
